ID,Title_Romaji,Title_English,Title_Native,Type,Format,Genres,Episodes,Season,Season_Year,Start,End,Source,Country,Studios,Authors_Staff,Status,Average_Score,Mean_Score,Popularity,Favourites
132,GetBackers: Dakkanya,GetBackers,GetBackers 奪還屋,ANIME,TV,"Action, Comedy, Drama, Mystery",49.0,FALL,2002.0,2002-10-5,2003-9-20,MANGA,JP,Studio DEEN,"Shin Kibayashi (Original Creator), Rando Ayamine (Original Character Design), Taku Iwasaki (Music), Kazuhiro Furuhashi (Director), Kazuhiro Furuhashi (Storyboard (OP2, ED1, ED2, eps 1, 3, 25, 28, 49) )",FINISHED,71.0,71.0,17478,261
97616,Tu Bian Yingxiong BABA,TO BE HERO,凸变英雄BABA,ANIME,ONA,Comedy,12.0,Unknown,2011.0,2016-10-5,2016-12-21,ORIGINAL,CN,Studio LAN,"BRATS (Theme Song Performance (OP)), Haoling Li (Director), Haoling Li (Series Composition), LAN (Character Design), LAN (Color Design)",FINISHED,65.0,65.0,17469,124
565,Steamboy,Steamboy,スチームボーイ,ANIME,MOVIE,"Action, Adventure, Drama, Sci-Fi",1.0,SUMMER,2004.0,2004-7-17,2004-7-17,ORIGINAL,JP,Sunrise,"Ken Munekata (Production), Kazumi Kawashiro (Production), Kunikatsu Kondou (Production), Takayuki Yoshii (Production), Masaji Shimamoto (Production)",FINISHED,70.0,70.0,17463,139
101581,Yuragi-sou no Yuuna-san OVA,Unknown,ゆらぎ荘の幽奈さん OVA,ANIME,OVA,"Comedy, Ecchi, Romance, Supernatural",4.0,SUMMER,2018.0,2018-7-4,2020-12-4,MANGA,JP,"Xebec, Signal.MD","Tadahiro Miura (Original Creator), Tomoki Kikuya (Music), Kyouko Taketani (Chief Animation Director), Tsuyoshi Nagasawa (Director), Kyouko Taketani (Character Design)",FINISHED,68.0,68.0,17462,178
21187,Young Black Jack,Young Black Jack,ヤング ブラック・ジャック,ANIME,TV,Drama,12.0,FALL,2015.0,2015-10-2,2015-12-18,MANGA,JP,Tezuka Productions,"Yoshiaki Tabata (Original Story), Yuugo Okuma (Original Character Design), Nana Miura (Character Design), Nana Miura (Chief Animation Director), Nana Miura (Animation Director (OP))",FINISHED,68.0,68.0,17460,122
325,Peach Girl,Peach Girl: Super Pop Love Hurricane,ピーチガール,ANIME,TV,"Drama, Romance, Slice of Life",25.0,WINTER,2005.0,2005-1-8,2005-6-25,MANGA,JP,Studio Comet,"Greg Ayres (ADR Script (English)), Mike McFarland (Theme Song Lyrics (English; OP, ED)), Justin Cook (Producer (English)), Leah Clark (ADR Script (English)), Reiko Yoshida (Script (eps 5, 10, 16, 25))",FINISHED,65.0,65.0,17459,281
6203,Sasameki Koto,Whispered Words,ささめきこと,ANIME,TV,"Comedy, Romance",13.0,FALL,2009.0,2009-10-8,2009-12-31,MANGA,JP,AIC,"Hideyuki Kurata (Script), Takashi Ikeda (Original Creator), Yoshikazu Iwanami (Sound Director), Mina Kubota (Theme Song Composition (OP)), Mina Kubota (Theme Song Arrangement (OP))",FINISHED,67.0,68.0,17446,142
975,Yokohama Kaidashi Kikou,Yokohama Shopping Log,ヨコハマ買い出し紀行,ANIME,OVA,"Sci-Fi, Slice of Life",2.0,SPRING,1998.0,1998-5-21,1998-12-2,MANGA,JP,Ajiado,"Hitoshi Ashinano (Original Creator), Aya Mizoguchi (Sound Director), Atsushi Yamagata (Character Design), Toshiyuki Kuroiwa (Planning), Masaki Sakamoto (Editing)",FINISHED,74.0,74.0,17446,559
125869,Hikari no Ou,The Fire Hunter,火狩りの王,ANIME,TV,"Action, Adventure, Drama, Fantasy, Mystery",10.0,WINTER,2023.0,2023-1-14,2023-3-18,OTHER,JP,Signal.MD,"Rieko Hinata (Original Story), Akihiro Yamada (Original Character Design), Junji Nishimura (Director), Mamoru Oshii (Series Composition), Mamoru Oshii (Script (eps 1-10))",FINISHED,61.0,61.0,17436,101
97988,DRIFTERS OVA,Unknown,ドリフターズ (2017),ANIME,OVA,"Action, Adventure, Comedy, Fantasy",3.0,FALL,2017.0,2017-12-23,2018-11-30,MANGA,JP,Hoods Entertainment,Kouta Hirano (Original Creator),FINISHED,72.0,73.0,17433,89
97642,Uchouten Kazoku 2,The Eccentric Family 2,有頂天家族 2,ANIME,TV,"Comedy, Drama, Fantasy",12.0,SPRING,2017.0,2017-4-9,2017-6-25,OTHER,JP,P.A.WORKS,"Masayuki Yoshihara (Director), Kouji Kumeta (Original Character Design), Tomihiko Morimi (Original Creator), fhána (Theme Song Performance (ED)), Ryou Higaki (Series Composition)",FINISHED,80.0,80.0,17421,349
21235,Kuroko no Basket: Saikou no Present Desu,Kuroko's Basketball: The Greatest Present,黒子のバスケ ~最高のプレゼントです~,ANIME,SPECIAL,"Comedy, Sports",1.0,FALL,2015.0,2015-12-25,2015-12-25,MANGA,JP,Production I.G,Unknown,FINISHED,78.0,78.0,17421,161
13403,Inu x Boku SS Special,Inu X Boku Secret Service Special,妖狐×僕SS,ANIME,SPECIAL,"Comedy, Mystery, Supernatural",1.0,FALL,2012.0,2012-9-26,2012-9-26,MANGA,JP,David Production,"Cocoa Fujiwara (Original Creator), MUCC (Theme Song Performance (OP)), Haruko Iizuka (Character Design), Steven Foster (ADR Director (English)), Naokatsu Tsuda (Director)",FINISHED,71.0,71.0,17402,97
172355,Kamonohashi Ron no Kindan Suiri 2nd Season,Ron Kamonohashi’s Forbidden Deductions Season 2,鴨乃橋ロンの禁断推理 2nd Season,ANIME,TV,"Drama, Mystery",13.0,FALL,2024.0,2024-10-7,2024-12-30,MANGA,JP,diomedéa,"Akira Amano (Original Creator), Wataru Watari (Series Composition), Shouta Ibata (Director), Maho Takahashi (Art Design), Masakazu Ishikawa (Character Design)",FINISHED,75.0,75.0,17398,305
1722,Nagasarete Airantou,Nagasarete Airanto,ながされて藍蘭島,ANIME,TV,"Comedy, Ecchi, Fantasy, Romance",26.0,SPRING,2007.0,2007-4-5,2007-9-27,MANGA,JP,feel.,"Shinichi Ikeda (Producer), You Iwaida (Color Design), Hideki Okamoto (Director), Takeshi Fujishiro (Original Creator), Hiromi Mizutani (Music)",FINISHED,67.0,68.0,17380,217
11021,Muv-Luv Alternative: Total Eclipse,Muv-Luv Alternative: Total Eclipse,マブラヴ オルタネイティヴ トータル・イクリプス,ANIME,TV,"Action, Mecha, Sci-Fi",24.0,SUMMER,2012.0,2012-7-2,2012-12-24,LIGHT_NOVEL,JP,"Satelight, aNCHOR","Kumi Koda (Theme Song Performance), Takayuki Inagaki (Director), Jin Aketagawa (Sound Director), GRANRODEO (Insert Song Performance), Seikou Nagaoka (Music)",FINISHED,66.0,66.0,17378,163
21404,Accel World: Infinite∞Burst,Accel World: Infinite∞Burst,アクセル・ワールド -インフィニット・バースト-,ANIME,MOVIE,"Action, Sci-Fi",1.0,SUMMER,2016.0,2016-7-23,2016-7-23,ORIGINAL,JP,Sunrise,"Reki Kawahara (Original Creator), Masakazu Ohara (Director), Yukiko Aikei (Character Design), Hiroyuki Ooshima (Music), Nozomu Abe (Key Animation)",FINISHED,63.0,63.0,17362,112
95,∀ Gundam,Turn A Gundam,∀ガンダム,ANIME,TV,"Action, Adventure, Drama, Mecha, Sci-Fi",50.0,SPRING,1999.0,1999-4-9,2000-4-14,ORIGINAL,JP,Sunrise,"Yoshiyuki Tomino (Chief Director), Kazutaka Miyatake (Mechanical Design Assistance (eps 34-50)), Kimitoshi Yamane (Mechanical Design Assistance (eps 48-50)), Atsushi Shigeta (Mechanical Design), Yoshiyuki Tomino (Original Creator)",FINISHED,79.0,80.0,17340,1096
100745,Captain Tsubasa (2018),Captain Tsubasa (2018),キャプテン翼,ANIME,TV,"Action, Sports",52.0,SPRING,2018.0,2018-4-3,2019-4-1,MANGA,JP,David Production,"Toshiyuki Katou (Director), Atsuhiro Tomioka (Series Composition), Hajime Watanabe (Character Design), Hajime Watanabe (Chief Animation Director), Hayato Matsuo (Music)",FINISHED,70.0,70.0,17334,267
246,GROOVE ADVENTURE RAVE,Rave Master,GROOVE ADVENTURE RAVE,ANIME,TV,"Adventure, Comedy, Fantasy, Romance",51.0,FALL,2001.0,2001-10-13,2002-9-28,MANGA,JP,Studio DEEN,"Hiro Mashima (Original Creator), Kenji Kawai (Music), Takashi Watanabe (Director), Chihiro Yonekura (Theme Song Performance (OP1, ED1)), Makoto Sokuza (Assistant Director)",FINISHED,67.0,67.0,17264,182
12471,Eureka Seven AO,Eureka Seven AO,エウレカセブンAO,ANIME,TV,"Action, Adventure, Drama, Mecha, Sci-Fi",24.0,SPRING,2012.0,2012-4-13,2012-11-20,MANGA,JP,bones,"Shouji Kawamori (Nirvash Design), FLOW (Theme Song Performance (OP2)), Gen Fukunaga (Executive Producer (English)), Tomoki Kyouda (Storyboard (eps 1-3, 5, 6, 13, 14, 16, 20, 23, 24)), Tomoki Kyouda (Director)",FINISHED,62.0,62.0,17258,96
174802,Shiunji-ke no Kodomotachi,The Shiunji Family Children,紫雲寺家の子供たち,ANIME,TV,"Comedy, Romance",12.0,SPRING,2025.0,2025-4-8,2025-6-24,Unknown,JP,Doga Kobo,"Reiji Miyajima (Original Creator), Reiji (Original Illustration), Noboru Kimura (Series Composition), Miki Mutou (Chief Animation Director), Ryouki Kamitsubo (Director)",RELEASING,67.0,68.0,17234,240
834,BLEACH: The Sealed Sword Frenzy,Unknown,BLEACH The Sealed Sword Frenzy,ANIME,SPECIAL,"Action, Adventure, Drama, Fantasy, Supernatural",1.0,SPRING,2006.0,2006-3-23,2006-3-23,MANGA,JP,Studio Pierrot,"Tite Kubo (Original Creator), Shirou Sagisu (Music), Masashi Kudou (Character Design), Noriyuki Abe (Director)",FINISHED,65.0,65.0,17228,118
6171,Saint Seiya: THE LOST CANVAS - Meiou Shinwa,Saint Seiya: The Lost Canvas,聖闘士星矢 THE LOST CANVAS 冥王神話,ANIME,OVA,"Action, Adventure, Supernatural",13.0,SUMMER,2009.0,2009-6-24,2010-4-21,MANGA,JP,Unknown,"Masami Kurumada (Original Creator), Shiori Teshirogi (Original Character Design), Kaoru Wada (Music), Yoshiyuki Suga (Series Composition), Yoshiyuki Suga (Script (eps 1, 2, 5, 6, 11, 13))",FINISHED,76.0,76.0,17225,398
107346,GRANBLUE FANTASY The Animation Season 2,Granblue Fantasy: The Animation Season 2,GRANBLUE FANTASY The Animation Season 2,ANIME,TV,"Adventure, Fantasy",12.0,FALL,2019.0,2019-10-5,2019-12-28,VIDEO_GAME,JP,MAPPA,"Youichi Hayakawa (Sound Director), Kiyoko Yoshimura (Series Composition), Fumihide Sai (Character Design), Yui Miura (Director), Yasunori Nishiki (Music)",FINISHED,66.0,66.0,17223,164
19319,Gundam Build Fighters,Gundam Build Fighters,ガンダムビルドファイターズ,ANIME,TV,"Action, Mecha, Sci-Fi",25.0,FALL,2013.0,2013-10-7,2014-3-31,ORIGINAL,JP,Sunrise,"Hajime Yatate (Original Creator), Yoshiyuki Tomino (Original Creator), Yousuke Kuroda (Series Composition), Kenji Nagasaki (Director), Masafumi Mima (Sound Director)",FINISHED,76.0,76.0,17216,405
20487,Gatchaman Crowds insight,Gatchaman Crowds insight,ガッチャマン クラウズ インサイト,ANIME,TV,"Action, Adventure, Sci-Fi",12.0,SUMMER,2015.0,2015-7-5,2015-9-27,ORIGINAL,JP,Tatsunoko Production,"Kenji Nakamura (Director), Toshiya Oono (Series Composition), Kinako (Original Character Design), Yuuichi Takahashi (Chief Animation Director), Taku Iwasaki (Music)",FINISHED,71.0,71.0,17186,146
179998,Kaijuu 8-gou Movie,Kaiju No. 8: Mission Recon,怪獣8号 第1期総集編,ANIME,MOVIE,"Action, Sci-Fi",1.0,WINTER,2025.0,2025-3-28,2025-3-28,MANGA,JP,Production I.G,"Naoya Matsumoto (Original Creator), OneRepublic (Theme Song Performance (ED))",FINISHED,70.0,77.0,17179,222
167991,Delico's Nursery,Delico's Nursery,デリコズ・ナーサリー,ANIME,TV,"Fantasy, Mystery, Supernatural",13.0,SUMMER,2024.0,2024-8-8,2024-11-28,OTHER,JP,J.C.STAFF,"Kenichi Suemitsu (Original Creator), Kenichi Suemitsu (Script), Kenichi Suemitsu (Series Composition), Araya (Original Character Design), Youko Itou (Chief Animation Director)",FINISHED,67.0,67.0,17178,272
3230,Druaga no Tou: the Aegis of URUK,Tower of Druaga: The Aegis of Uruk,ドルアーガの塔 〜the Aegis of URUK〜,ANIME,TV,"Adventure, Comedy, Fantasy",12.0,SPRING,2008.0,2008-4-5,2008-6-21,VIDEO_GAME,JP,GONZO,"Brina Palencia (Assistant ADR Director (English; ep 7)), Leah Clark (ADR Director (English)), Gen Fukunaga (Executive Producer (English)), Shuukou Murase (Storyboard), Ugetsu Hakua (Original Character Design)",FINISHED,67.0,67.0,17178,110
104115,Houkago Saikoro Club,After School Dice Club,放課後さいころ倶楽部,ANIME,TV,"Comedy, Slice of Life",12.0,FALL,2019.0,2019-10-3,2019-12-19,MANGA,JP,LIDENFILMS,"Hiroo Nakamichi (Original Creator), Kenichi Imaizumi (Director), Atsushi Maekawa (Series Composition), Aiko Shinohara (Color Design), Yukiko Ibe (Character Design)",FINISHED,64.0,64.0,17167,150
100294,Quanzhi Fashi 2,Full-Time Magister S2,全职法师 第2季,ANIME,ONA,"Action, Fantasy, Romance",12.0,Unknown,2011.0,2017-9-15,2017-12-1,OTHER,CN,Unknown,LuaN (Original Story),FINISHED,65.0,66.0,17165,209
2921,Ashita no Joe 2,Tomorrow's Joe 2,あしたのジョー２,ANIME,TV,"Action, Drama, Slice of Life, Sports",47.0,FALL,1980.0,1980-10-13,1981-8-31,MANGA,JP,Tokyo Movie Shinsha,"Ikki Kajiwara (Original Creator), Osamu Dezaki (Storyboard (eps 1-35, 37, 39, 40, 42-47)), Osamu Dezaki (Director), Tetsuya Chiba (Original Creator), Mizuho Nishikubo (Episode Director (eps 1, 3, 5, 7, 9 11) )",FINISHED,88.0,89.0,17157,1828
102835,Revisions,Unknown,リヴィジョンズ,ANIME,ONA,"Action, Mecha, Sci-Fi",12.0,WINTER,2019.0,2019-1-9,2019-1-9,ORIGINAL,JP,Shirogumi,"Gorou Taniguchi (Director), Akemi Nagao (Color Design), Jin Aketagawa (Sound Director), Makoto Fukami (Series Composition), Sunao Chikaoka (Original Character Design)",FINISHED,57.0,57.0,17152,112
18851,Fate/kaleid liner Prisma☆Illya: Undoukai DE Dance!,Fate/kaleid liner Prisma☆Illya: Dance at the Sports Festival!,Fate/kaleid liner プリズマ☆イリヤ 運動会 DE ダンス！,ANIME,OVA,"Action, Comedy, Ecchi, Fantasy, Mahou Shoujo, Sports",1.0,WINTER,2014.0,2014-3-7,2014-3-7,MANGA,JP,SILVER LINK.,"Type-Moon (Original Creator), Hiroshi Hiroyama (Original Creator)",FINISHED,64.0,64.0,17135,111
97984,Shoukoku no Altair,Altair: A Record of Battles,将国のアルタイル,ANIME,TV,"Adventure, Drama, Fantasy",24.0,SUMMER,2017.0,2017-7-8,2017-12-23,MANGA,JP,MAPPA,"Kotono Katou (Original Creator), Kazuhiro Furuhashi (Director), Noboru Takagi (Series Composition), Toshiyuki Kanno (Character Designer), Takashi Igari (Assistant Director)",FINISHED,69.0,69.0,17129,189
10447,Aquarion EVOL,Aquarion EVOL,アクエリオンEVOL,ANIME,TV,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",26.0,WINTER,2012.0,2012-1-9,2012-6-25,ORIGINAL,JP,"Satelight, 8-bit","Youko Kanno (Theme Song Composition (OP, ED & Insert Songs)), Youko Kanno (Theme Song Arrangement (OP, ED & Insert Songs)), Youko Kanno (Music), Hiroshi Yamaguchi (Script), Shouji Kawamori (Mechanical Design  (Aquarion Design))",FINISHED,67.0,67.0,17126,196
587,Hanbun no Tsuki ga Noboru Sora,Looking Up at the Half-Moon,半分の月がのぼる空,ANIME,TV,"Comedy, Drama, Romance",6.0,WINTER,2006.0,2006-1-13,2006-2-24,LIGHT_NOVEL,JP,Group TAC,"nobuko (Theme Song Performance (OP, ED)), Shinkichi Mitsumune (Music), Masakazu Ishikawa (2nd Key Animation (ep 6)), Tsumugu Hashimoto (Original Creator), Katsuhiko Takayama (Script)",FINISHED,70.0,70.0,17125,118
143080,Odd Taxi: In the Woods,ODDTAXI In The Woods,映画 オッドタクシー イン・ザ・ウッズ,ANIME,MOVIE,"Drama, Mystery, Psychological, Thriller",1.0,SPRING,2022.0,2022-4-1,2022-4-1,ORIGINAL,JP,"P.I.C.S., OLM","Kazuya Konomoto (Script), Norio Nitta (Assistant Director), Hiromi Nakayama (Original Character Design), Baku Kinoshita (Director), Baku Kinoshita (Original Character Design)",FINISHED,65.0,65.0,17117,84
248,Ichigo 100%,Strawberry 100%,いちご100%,ANIME,TV,"Comedy, Ecchi, Romance",12.0,SPRING,2005.0,2005-4-6,2005-6-22,MANGA,JP,MADHOUSE,"Mizuki Kawashita (Original Creator), Tatsuhiko Urahata (Series Composition), Hinoi Team (Theme Song Performance (ED)), Masao Maruyama (Planning), Osamu Sekita (Director)",FINISHED,62.0,62.0,17103,110
128828,Dolls' Frontline,Girls’ Frontline,ドールズフロントライン,ANIME,TV,"Action, Drama",12.0,WINTER,2022.0,2022-1-8,2022-3-26,VIDEO_GAME,JP,Asahi Production,"Hideyuki Kurata (Script (eps 1-12)), Hideyuki Kurata (Series Composition), Masaki Yamada (Character Design), Shigeru Ueda (Director), Takashi Watanabe (Music)",FINISHED,53.0,53.0,17071,201
4551,Hakushaku to Yousei,Earl and Fairy,伯爵と妖精,ANIME,TV,"Adventure, Fantasy, Romance",12.0,FALL,2008.0,2008-9-29,2008-12-24,LIGHT_NOVEL,JP,Artland,"Hikaru Midorikawa (Theme Song Performance (ED)), Asako Takaboshi (Original Character Design), Mizue Tani (Original Creator), Takehiko Gokita (Music), Kazuya Tanaka (Sound Director)",FINISHED,66.0,67.0,17070,152
99796,GARO -VANISHING LINE-,GARO -VANISHING LINE-,牙狼＜GARO＞-VANISHING LINE-,ANIME,TV,"Action, Mystery",24.0,FALL,2017.0,2017-10-7,2018-3-31,ORIGINAL,JP,MAPPA,"Seong-Hu Park (Director), Kiyoko Yoshimura (Series Composition), Takashi Okazaki (Original Character Design), Tomohiro Kishi (Character Design), Keita Amemiya (Original Story)",FINISHED,67.0,67.0,17063,118
20643,NORN9: Norn + Nonet,Norn9,NORN9 ノルン+ノネット,ANIME,TV,"Drama, Romance, Sci-Fi",12.0,WINTER,2016.0,2016-1-7,2016-3-31,VISUAL_NOVEL,JP,Kinema Citrus,"Natsuko Takahashi (Series Composition), Jin Aketagawa (Sound Director), Kevin Penkin (Music), Takao Abo (Director), Kunihiko Ikuhara (Storyboard (OP1))",FINISHED,60.0,60.0,17057,166
100226,Lixiang Jinqu,EVIL OR LIVE,理想禁区,ANIME,ONA,Horror,12.0,Unknown,2011.0,2017-10-11,2017-12-27,MANGA,CN,Haoliners Animation,"Yi Dong (Director), Yasutoshi Niwa (Animation Director), Xiaonan Li (Original Creator), Shan Rou Gai Fan (Executive Producer), Michong (Executive Producer)",FINISHED,50.0,50.0,17052,101
98778,91Days: Day 13,91 Days: Shoal of Time,91Days Day13,ANIME,OVA,"Action, Drama",1.0,SPRING,2017.0,2017-5-21,2017-5-21,ORIGINAL,JP,Shuka,Unknown,FINISHED,67.0,67.0,17043,68
21334,Sansha Sanyou,"Three Leaves, Three Colors",三者三葉,ANIME,TV,"Comedy, Slice of Life",12.0,SPRING,2016.0,2016-4-11,2016-6-27,MANGA,JP,Doga Kobo,"Cherry Arai (Original Creator), Ayaka Imamura (Theme Song Performance (OP, ED)), Mai Kanazawa (Theme Song Performance (OP, ED)), Yuu Wakui (Theme Song Performance (OP, ED)), Masaaki Kawaguchi (Art Director)",FINISHED,69.0,69.0,17019,106
3713,Jigoku Shoujo: Mitsuganae,Hell Girl: Three Vessels,地獄少女 三鼎,ANIME,TV,"Horror, Mystery, Psychological, Supernatural",26.0,FALL,2008.0,2008-10-4,2009-4-4,ORIGINAL,JP,Studio DEEN,"Mamiko Noto (Theme Song Performance (ED)), Yasuharu Takanashi (Music), Nana Kitade (Theme Song Lyrics (OP)), Nana Kitade (Theme Song Performance (OP)), Hiroshi Watanabe (Director)",FINISHED,72.0,72.0,17004,121
104391,Oshi ga Budoukan Ittekuretara Shinu,"If My Favorite Pop Idol Made It to the Budokan, I Would Die",推しが武道館いってくれたら死ぬ,ANIME,TV,"Comedy, Music, Slice of Life",12.0,WINTER,2020.0,2020-1-10,2020-3-27,MANGA,JP,8-bit,"Masaru Yonezawa (Character Design), Moe Hyuuga (Music), Tomoyuki Shitaya (Character Design), Yuusuke Yamamoto (Director), Hitomi Mieno (Series Composition)",FINISHED,72.0,72.0,16998,335
144144,Ooyukiumi no Kaina,Kaina of the Great Snow Sea,大雪海のカイナ,ANIME,TV,"Drama, Fantasy",11.0,WINTER,2023.0,2023-1-12,2023-3-23,ORIGINAL,JP,POLYGON PICTURES,"Tsutomu Nihei (Original Creator), Hiroaki Andou (Director ), Sadayuki Murai (Script), Tetsuya Yamada (Script ), GRe4N BOYZ (Theme Song Performance (ED))",FINISHED,64.0,65.0,16996,191
100965,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,ラブライブ！サンシャイン!! The School Idol Movie Over the Rainbow,ANIME,MOVIE,"Music, Slice of Life",1.0,WINTER,2019.0,2019-1-4,2019-1-4,OTHER,JP,Sunrise,"Aki Hata (Theme Song Lyrics), Sakurako Kimino (Original Plan), Yukio Nagasaki (Sound Director), Kazuo Sakai (Storyboard), Daisuke Imai (Editing)",FINISHED,75.0,75.0,16971,336
169362,BURN THE WITCH #0.8,BURN THE WITCH #0.8,BURN THE WITCH #0.8,ANIME,SPECIAL,"Action, Fantasy",1.0,FALL,2023.0,2023-12-30,2023-12-30,MANGA,JP,"Studio Colorido, Team Yamahitsuji","Tite Kubo (Original Creator), Tatsurou Kawano (Director), Taku Kishimoto (Script), Kunihiko Inaba (Art Director), Miho Tanaka (Color Design)",FINISHED,74.0,74.0,16959,242
115069,D4DJ First Mix,D4DJ First Mix,D4DJ First Mix,ANIME,TV,"Music, Slice of Life",13.0,FALL,2020.0,2020-10-30,2021-1-29,OTHER,JP,SANZIGEN,"Seiji Mizushima (Director), Takaaki Kidani (Executive Producer), Kou Nakamura (Original Story), Shigeru Saitou (Music Producer), Masahiro Nakayama (Production Generalisation)",FINISHED,75.0,75.0,16942,472
20509,Nobunaga the Fool,Unknown,ノブナガ ザ フール,ANIME,TV,"Mecha, Sci-Fi",24.0,WINTER,2014.0,2014-1-6,2014-6-23,ORIGINAL,JP,Satelight,"Hidekazu Satou (Director), Shouji Kawamori (Series Composition), Yone Kazuki (Original Character Design), Hirotaka Marufuji (Character Design), Masaru Yokoyama (Music)",FINISHED,61.0,61.0,16941,85
116173,Senyoku no Sigrdrifa,Warlords of Sigrdrifa,戦翼のシグルドリーヴァ,ANIME,TV,"Action, Fantasy",12.0,FALL,2020.0,2020-10-3,2020-12-26,ORIGINAL,JP,A-1 Pictures,"Takuya Fujima (Original Character Design), Tappei Nagatsuki (Script (eps 1-12)), Tappei Nagatsuki (Series Composition), Takaaki Suzuki (World Design), Shigeo Komori (Music)",FINISHED,61.0,61.0,16914,137
514,Cossette no Shouzou,Le Portrait de Petit Cossette,コゼットの肖像,ANIME,OVA,"Drama, Horror, Psychological, Romance, Supernatural",3.0,SPRING,2004.0,2004-4-11,2004-12-22,ORIGINAL,JP,Daume,"Wendee Lee (ADR Director (English)), Marina Inoue (Theme Song Performance), Yuki Kajiura (Theme Song Lyrics), Yuki Kajiura (Music), Yuki Kajiura (Theme Song Arrangement)",FINISHED,65.0,65.0,16914,236
101705,Chikyuugai Shounen Shoujo,The Orbital Children,地球外少年少女,ANIME,ONA,"Adventure, Sci-Fi",6.0,WINTER,2022.0,2022-1-28,2022-1-28,ORIGINAL,JP,Production +h,"Mitsuo Iso (Original Creator), Mitsuo Iso (Director), Mitsuo Iso (Script (eps 1-6)), Kenichi Yoshida (Character Design), Miho Tanaka (Color Design)",FINISHED,68.0,68.0,16909,169
155348,ROAD OF NARUTO,Unknown,ROAD OF NARUTO,ANIME,SPECIAL,"Action, Adventure, Drama, Fantasy, Supernatural",1.0,FALL,2022.0,2022-10-3,2022-10-3,MANGA,JP,Studio Pierrot,"Yoshifumi Sasahara (Director), Tetsuya Nishio (Chief Animation Director), Yoshifumi Sasahara (Unit Director), Masaharu Watanabe (Storyboard), Yoshiharu Shimizu (Animation Director)",FINISHED,82.0,83.0,16901,331
